symbol,time,open,high,low,close,tick_volume,spread,real_volume
EURUSD,2025.08.27 01:00:00,1.16432,1.16471,1.16401,1.16423,776,12,0
EURUSD,2025.08.27 02:00:00,1.16423,1.16434,1.16362,1.16365,975,11,0
EURUSD,2025.08.27 03:00:00,1.16365,1.16413,1.16331,1.16362,1699,11,0
EURUSD,2025.08.27 04:00:00,1.16362,1.16402,1.16302,1.16332,2055,11,0
EURUSD,2025.08.27 05:00:00,1.16332,1.16336,1.16244,1.16307,1547,11,0
EURUSD,2025.08.27 06:00:00,1.16307,1.16324,1.16213,1.16246,1218,11,0
EURUSD,2025.08.27 07:00:00,1.16245,1.16249,1.16116,1.16135,1373,11,0
EURUSD,2025.08.27 08:00:00,1.16135,1.16200,1.16130,1.16197,1102,11,0
EURUSD,2025.08.27 09:00:00,1.16196,1.16233,1.16140,1.16203,2280,11,0
EURUSD,2025.08.27 10:00:00,1.16206,1.16214,1.15957,1.16029,3665,11,0
EURUSD,2025.08.27 11:00:00,1.16029,1.16031,1.15765,1.15883,3980,11,0
EURUSD,2025.08.27 12:00:00,1.15883,1.15945,1.15859,1.15896,2625,11,0
EURUSD,2025.08.27 13:00:00,1.15896,1.15920,1.15783,1.15789,2406,11,0
EURUSD,2025.08.27 14:00:00,1.15789,1.15892,1.15735,1.15856,2797,11,0
EURUSD,2025.08.27 15:00:00,1.15855,1.15977,1.15839,1.15859,4163,11,0
EURUSD,2025.08.27 16:00:00,1.15859,1.16033,1.15837,1.15974,4745,11,0
EURUSD,2025.08.27 17:00:00,1.15974,1.16024,1.15816,1.15918,5197,11,0
EURUSD,2025.08.27 18:00:00,1.15918,1.16117,1.15917,1.16102,4659,11,0
EURUSD,2025.08.27 19:00:00,1.16102,1.16402,1.16101,1.16377,3596,11,0
EURUSD,2025.08.27 20:00:00,1.16378,1.16423,1.16320,1.16373,3009,11,0
EURUSD,2025.08.27 21:00:00,1.16372,1.16376,1.16274,1.16300,2343,11,0
EURUSD,2025.08.27 22:00:00,1.16300,1.16346,1.16285,1.16332,1700,11,0
EURUSD,2025.08.27 23:00:00,1.16333,1.16383,1.16310,1.16375,1089,11,0
EURUSD,2025.08.28 00:00:00,1.16319,1.16370,1.16298,1.16352,498,35,0
EURUSD,2025.08.28 01:00:00,1.16349,1.16434,1.16349,1.16429,963,12,0
EURUSD,2025.08.28 02:00:00,1.16431,1.16473,1.16419,1.16471,1003,11,0
EURUSD,2025.08.28 03:00:00,1.16471,1.16488,1.16420,1.16451,1789,11,0
EURUSD,2025.08.28 04:00:00,1.16451,1.16499,1.16409,1.16447,2119,11,0
EURUSD,2025.08.28 05:00:00,1.16447,1.16542,1.16441,1.16522,1829,11,0
EURUSD,2025.08.28 06:00:00,1.16522,1.16539,1.16417,1.16424,1339,11,0
EURUSD,2025.08.28 07:00:00,1.16425,1.16435,1.16382,1.16392,1133,11,0
EURUSD,2025.08.28 08:00:00,1.16392,1.16403,1.16354,1.16369,1132,11,0
EURUSD,2025.08.28 09:00:00,1.16369,1.16445,1.16334,1.16423,2788,11,0
EURUSD,2025.08.28 10:00:00,1.16423,1.16491,1.16333,1.16432,3218,11,0
EURUSD,2025.08.28 11:00:00,1.16430,1.16450,1.16286,1.16418,3547,11,0
EURUSD,2025.08.28 12:00:00,1.16418,1.16540,1.16418,1.16482,2551,11,0
EURUSD,2025.08.28 13:00:00,1.16482,1.16743,1.16476,1.16709,2837,11,0
EURUSD,2025.08.28 14:00:00,1.16709,1.16731,1.16589,1.16660,3264,11,0
EURUSD,2025.08.28 15:00:00,1.16661,1.16866,1.16619,1.16691,6655,11,0
EURUSD,2025.08.28 16:00:00,1.16691,1.16768,1.16582,1.16717,6308,11,0
EURUSD,2025.08.28 17:00:00,1.16717,1.16856,1.16656,1.16699,6073,11,0
EURUSD,2025.08.28 18:00:00,1.16699,1.16749,1.16606,1.16715,4554,11,0
EURUSD,2025.08.28 19:00:00,1.16715,1.16896,1.16713,1.16888,2549,11,0
EURUSD,2025.08.28 20:00:00,1.16888,1.16968,1.16863,1.16873,2608,11,0
EURUSD,2025.08.28 21:00:00,1.16874,1.16896,1.16843,1.16885,1825,11,0
EURUSD,2025.08.28 22:00:00,1.16885,1.16896,1.16817,1.16821,1568,11,0
EURUSD,2025.08.28 23:00:00,1.16821,1.16828,1.16769,1.16821,940,11,0
EURUSD,2025.08.29 00:00:00,1.16805,1.16805,1.16726,1.16768,924,35,0
EURUSD,2025.08.29 01:00:00,1.16771,1.16801,1.16727,1.16736,1340,12,0
EURUSD,2025.08.29 02:00:00,1.16733,1.16813,1.16732,1.16780,982,11,0
EURUSD,2025.08.29 03:00:00,1.16781,1.16815,1.16721,1.16742,2240,11,0
EURUSD,2025.08.29 04:00:00,1.16742,1.16758,1.16556,1.16582,2869,11,0
EURUSD,2025.08.29 05:00:00,1.16582,1.16645,1.16582,1.16613,1570,11,0
EURUSD,2025.08.29 06:00:00,1.16614,1.16643,1.16594,1.16620,1294,11,0
EURUSD,2025.08.29 07:00:00,1.16620,1.16643,1.16580,1.16642,879,11,0
EURUSD,2025.08.29 08:00:00,1.16642,1.16697,1.16608,1.16694,1118,11,0
EURUSD,2025.08.29 09:00:00,1.16694,1.16700,1.16607,1.16664,2661,11,0
EURUSD,2025.08.29 10:00:00,1.16655,1.16765,1.16623,1.16755,3510,11,0
EURUSD,2025.08.29 11:00:00,1.16753,1.16898,1.16691,1.16752,3752,11,0
EURUSD,2025.08.29 12:00:00,1.16752,1.16820,1.16684,1.16725,2883,11,0
EURUSD,2025.08.29 13:00:00,1.16725,1.16739,1.16645,1.16672,2479,11,0
EURUSD,2025.08.29 14:00:00,1.16672,1.16676,1.16605,1.16624,2551,11,0
EURUSD,2025.08.29 15:00:00,1.16623,1.16635,1.16503,1.16581,5126,11,0
EURUSD,2025.08.29 16:00:00,1.16582,1.16727,1.16530,1.16677,4712,11,0
EURUSD,2025.08.29 17:00:00,1.16677,1.17046,1.16677,1.17038,7484,11,0
EURUSD,2025.08.29 18:00:00,1.17038,1.17085,1.16938,1.16939,5602,11,0
EURUSD,2025.08.29 19:00:00,1.16939,1.17066,1.16931,1.17011,3458,11,0
EURUSD,2025.08.29 20:00:00,1.17010,1.17024,1.16956,1.16958,2037,11,0
EURUSD,2025.08.29 21:00:00,1.16958,1.16990,1.16928,1.16979,1499,11,0
EURUSD,2025.08.29 22:00:00,1.16979,1.16990,1.16926,1.16977,1802,11,0
EURUSD,2025.08.29 23:00:00,1.16982,1.17001,1.16768,1.16843,1284,11,0
EURUSD,2025.09.01 00:00:00,1.16936,1.16937,1.16845,1.16866,432,40,0
EURUSD,2025.09.01 01:00:00,1.16870,1.16903,1.16854,1.16882,973,12,0
EURUSD,2025.09.01 02:00:00,1.16881,1.16898,1.16863,1.16896,596,11,0
EURUSD,2025.09.01 03:00:00,1.16896,1.16974,1.16893,1.16967,1231,11,0
EURUSD,2025.09.01 04:00:00,1.16967,1.16968,1.16875,1.16942,1751,11,0
EURUSD,2025.09.01 05:00:00,1.16942,1.17132,1.16942,1.17112,1874,11,0
EURUSD,2025.09.01 06:00:00,1.17112,1.17139,1.17041,1.17078,1511,11,0
EURUSD,2025.09.01 07:00:00,1.17078,1.17096,1.17042,1.17078,1032,11,0
EURUSD,2025.09.01 08:00:00,1.17078,1.17149,1.17078,1.17138,1506,11,0
EURUSD,2025.09.01 09:00:00,1.17136,1.17329,1.17128,1.17246,3369,11,0
EURUSD,2025.09.01 10:00:00,1.17247,1.17273,1.17147,1.17248,3623,11,0
EURUSD,2025.09.01 11:00:00,1.17248,1.17359,1.17155,1.17347,2929,11,0
EURUSD,2025.09.01 12:00:00,1.17347,1.17357,1.17181,1.17190,3167,11,0
EURUSD,2025.09.01 13:00:00,1.17190,1.17257,1.17175,1.17190,2220,11,0
EURUSD,2025.09.01 14:00:00,1.17190,1.17287,1.17126,1.17140,3063,11,0
EURUSD,2025.09.01 15:00:00,1.17138,1.17174,1.17058,1.17070,3040,11,0
EURUSD,2025.09.01 16:00:00,1.17070,1.17156,1.17045,1.17072,3192,11,0
EURUSD,2025.09.01 17:00:00,1.17072,1.17138,1.17050,1.17103,3353,11,0
EURUSD,2025.09.01 18:00:00,1.17102,1.17109,1.16989,1.16991,2243,11,0
EURUSD,2025.09.01 19:00:00,1.16990,1.17042,1.16960,1.17042,1343,11,0
EURUSD,2025.09.01 20:00:00,1.17041,1.17046,1.17007,1.17038,795,11,0
EURUSD,2025.09.01 21:00:00,1.17038,1.17070,1.17034,1.17069,671,11,0
EURUSD,2025.09.01 22:00:00,1.17070,1.17131,1.17070,1.17124,847,11,0
EURUSD,2025.09.01 23:00:00,1.17116,1.17129,1.17099,1.17103,794,11,0
EURUSD,2025.09.02 00:00:00,1.17053,1.17076,1.17030,1.17068,673,35,0
EURUSD,2025.09.02 01:00:00,1.17068,1.17127,1.17067,1.17104,616,12,0
EURUSD,2025.09.02 02:00:00,1.17105,1.17177,1.17102,1.17143,842,11,0
EURUSD,2025.09.02 03:00:00,1.17143,1.17153,1.17026,1.17039,2501,11,0
EURUSD,2025.09.02 04:00:00,1.17040,1.17065,1.16988,1.17031,2896,11,0
EURUSD,2025.09.02 05:00:00,1.17032,1.17036,1.16916,1.16979,1944,11,0
EURUSD,2025.09.02 06:00:00,1.16979,1.16987,1.16925,1.16946,1803,11,0
EURUSD,2025.09.02 07:00:00,1.16946,1.16955,1.16893,1.16928,1274,11,0
EURUSD,2025.09.02 08:00:00,1.16928,1.16965,1.16868,1.16938,1935,11,0
EURUSD,2025.09.02 09:00:00,1.16941,1.17056,1.16941,1.17024,2752,11,0
EURUSD,2025.09.02 10:00:00,1.17024,1.17059,1.16423,1.16452,7951,11,0
EURUSD,2025.09.02 11:00:00,1.16455,1.16551,1.16332,1.16446,7216,11,0
EURUSD,2025.09.02 12:00:00,1.16444,1.16477,1.16233,1.16370,5734,11,0
EURUSD,2025.09.02 13:00:00,1.16373,1.16415,1.16262,1.16313,4775,11,0
EURUSD,2025.09.02 14:00:00,1.16312,1.16491,1.16275,1.16461,4821,11,0
EURUSD,2025.09.02 15:00:00,1.16463,1.16525,1.16123,1.16166,6082,11,0
EURUSD,2025.09.02 16:00:00,1.16167,1.16508,1.16145,1.16485,5915,11,0
EURUSD,2025.09.02 17:00:00,1.16485,1.16819,1.16485,1.16618,8520,11,0
EURUSD,2025.09.02 18:00:00,1.16618,1.16679,1.16489,1.16520,4421,11,0
EURUSD,2025.09.02 19:00:00,1.16521,1.16542,1.16424,1.16435,2955,11,0
EURUSD,2025.09.02 20:00:00,1.16436,1.16477,1.16409,1.16419,2238,11,0
EURUSD,2025.09.02 21:00:00,1.16418,1.16429,1.16291,1.16330,2599,11,0
EURUSD,2025.09.02 22:00:00,1.16330,1.16408,1.16315,1.16408,1936,11,0
EURUSD,2025.09.02 23:00:00,1.16408,1.16426,1.16361,1.16361,852,11,0
EURUSD,2025.09.03 00:00:00,1.16393,1.16437,1.16360,1.16400,736,35,0
EURUSD,2025.09.03 01:00:00,1.16411,1.16438,1.16358,1.16361,616,12,0
EURUSD,2025.09.03 02:00:00,1.16363,1.16370,1.16321,1.16323,960,11,0
EURUSD,2025.09.03 03:00:00,1.16323,1.16358,1.16283,1.16325,1786,11,0
EURUSD,2025.09.03 04:00:00,1.16325,1.16349,1.16258,1.16298,2242,11,0
EURUSD,2025.09.03 05:00:00,1.16298,1.16348,1.16242,1.16268,1537,11,0
EURUSD,2025.09.03 06:00:00,1.16268,1.16297,1.16225,1.16229,1500,11,0
EURUSD,2025.09.03 07:00:00,1.16229,1.16312,1.16214,1.16311,1125,11,0
EURUSD,2025.09.03 08:00:00,1.16311,1.16340,1.16257,1.16295,1172,11,0
EURUSD,2025.09.03 09:00:00,1.16295,1.16425,1.16280,1.16327,2392,11,0
EURUSD,2025.09.03 10:00:00,1.16324,1.16355,1.16076,1.16352,5074,11,0
EURUSD,2025.09.03 11:00:00,1.16352,1.16571,1.16350,1.16560,4371,11,0
EURUSD,2025.09.03 12:00:00,1.16560,1.16642,1.16513,1.16557,3525,11,0
EURUSD,2025.09.03 13:00:00,1.16558,1.16572,1.16391,1.16430,3033,11,0
EURUSD,2025.09.03 14:00:00,1.16430,1.16539,1.16394,1.16512,2798,11,0
EURUSD,2025.09.03 15:00:00,1.16511,1.16583,1.16441,1.16477,3900,11,0
EURUSD,2025.09.03 16:00:00,1.16477,1.16536,1.16382,1.16472,5161,11,0
EURUSD,2025.09.03 17:00:00,1.16472,1.16798,1.16462,1.16631,7941,11,0
EURUSD,2025.09.03 18:00:00,1.16631,1.16816,1.16625,1.16745,4824,11,0
EURUSD,2025.09.03 19:00:00,1.16745,1.16770,1.16661,1.16748,2727,11,0
EURUSD,2025.09.03 20:00:00,1.16748,1.16765,1.16582,1.16605,2808,11,0
EURUSD,2025.09.03 21:00:00,1.16605,1.16673,1.16576,1.16612,2010,11,0
EURUSD,2025.09.03 22:00:00,1.16612,1.16622,1.16552,1.16577,1726,11,0
EURUSD,2025.09.03 23:00:00,1.16577,1.16640,1.16551,1.16608,961,11,0
EURUSD,2025.09.04 00:00:00,1.16579,1.16614,1.16572,1.16594,1160,35,0
EURUSD,2025.09.04 01:00:00,1.16605,1.16625,1.16559,1.16597,439,12,0
EURUSD,2025.09.04 02:00:00,1.16597,1.16618,1.16561,1.16604,826,11,0
EURUSD,2025.09.04 03:00:00,1.16605,1.16617,1.16541,1.16582,2391,11,0
EURUSD,2025.09.04 04:00:00,1.16583,1.16689,1.16519,1.16577,2697,11,0
EURUSD,2025.09.04 05:00:00,1.16576,1.16583,1.16504,1.16524,1803,11,0
EURUSD,2025.09.04 06:00:00,1.16525,1.16551,1.16498,1.16526,1213,11,0
EURUSD,2025.09.04 07:00:00,1.16526,1.16544,1.16499,1.16510,925,11,0
EURUSD,2025.09.04 08:00:00,1.16510,1.16549,1.16478,1.16547,1153,11,0
EURUSD,2025.09.04 09:00:00,1.16547,1.16607,1.16495,1.16512,2632,11,0
EURUSD,2025.09.04 10:00:00,1.16512,1.16580,1.16435,1.16501,2951,11,0
EURUSD,2025.09.04 11:00:00,1.16496,1.16588,1.16477,1.16571,2855,11,0
EURUSD,2025.09.04 12:00:00,1.16571,1.16592,1.16391,1.16425,2754,11,0
EURUSD,2025.09.04 13:00:00,1.16426,1.16592,1.16423,1.16522,2789,11,0
EURUSD,2025.09.04 14:00:00,1.16522,1.16523,1.16387,1.16422,2827,11,0
EURUSD,2025.09.04 15:00:00,1.16422,1.16575,1.16296,1.16452,6074,11,0
EURUSD,2025.09.04 16:00:00,1.16452,1.16551,1.16369,1.16489,5521,11,0
EURUSD,2025.09.04 17:00:00,1.16482,1.16510,1.16312,1.16340,6298,11,0
EURUSD,2025.09.04 18:00:00,1.16340,1.16493,1.16307,1.16470,3428,11,0
EURUSD,2025.09.04 19:00:00,1.16470,1.16476,1.16333,1.16389,2687,11,0
EURUSD,2025.09.04 20:00:00,1.16389,1.16395,1.16339,1.16368,2007,11,0
EURUSD,2025.09.04 21:00:00,1.16369,1.16472,1.16361,1.16433,1592,11,0
EURUSD,2025.09.04 22:00:00,1.16434,1.16514,1.16433,1.16504,1613,11,0
EURUSD,2025.09.04 23:00:00,1.16504,1.16519,1.16479,1.16483,786,11,0
EURUSD,2025.09.05 00:00:00,1.16460,1.16487,1.16399,1.16482,574,35,0
EURUSD,2025.09.05 01:00:00,1.16490,1.16526,1.16470,1.16482,416,12,0
EURUSD,2025.09.05 02:00:00,1.16483,1.16574,1.16481,1.16563,1000,11,0
EURUSD,2025.09.05 03:00:00,1.16563,1.16602,1.16519,1.16590,1979,11,0
EURUSD,2025.09.05 04:00:00,1.16590,1.16714,1.16590,1.16702,2003,11,0
EURUSD,2025.09.05 05:00:00,1.16702,1.16740,1.16677,1.16677,1476,11,0
EURUSD,2025.09.05 06:00:00,1.16677,1.16727,1.16655,1.16707,1274,11,0
EURUSD,2025.09.05 07:00:00,1.16707,1.16712,1.16645,1.16664,980,11,0
EURUSD,2025.09.05 08:00:00,1.16664,1.16770,1.16659,1.16761,1264,11,0
EURUSD,2025.09.05 09:00:00,1.16761,1.16770,1.16644,1.16685,3174,11,0
EURUSD,2025.09.05 10:00:00,1.16686,1.16783,1.16658,1.16773,2968,11,0
EURUSD,2025.09.05 11:00:00,1.16766,1.16839,1.16747,1.16828,2165,11,0
EURUSD,2025.09.05 12:00:00,1.16828,1.16917,1.16808,1.16874,2332,11,0
EURUSD,2025.09.05 13:00:00,1.16874,1.16960,1.16862,1.16909,1779,11,0
EURUSD,2025.09.05 14:00:00,1.16909,1.16910,1.16772,1.16866,2983,11,0
EURUSD,2025.09.05 15:00:00,1.16866,1.17492,1.16857,1.17339,12359,11,0
EURUSD,2025.09.05 16:00:00,1.17338,1.17496,1.17135,1.17483,10347,11,0
EURUSD,2025.09.05 17:00:00,1.17487,1.17589,1.17225,1.17360,8945,11,0
EURUSD,2025.09.05 18:00:00,1.17360,1.17587,1.17343,1.17578,5253,11,0
EURUSD,2025.09.05 19:00:00,1.17578,1.17589,1.17360,1.17384,3844,11,0
EURUSD,2025.09.05 20:00:00,1.17385,1.17386,1.17242,1.17253,3258,11,0
EURUSD,2025.09.05 21:00:00,1.17253,1.17258,1.17139,1.17165,2389,11,0
EURUSD,2025.09.05 22:00:00,1.17165,1.17225,1.17125,1.17173,1662,11,0
EURUSD,2025.09.05 23:00:00,1.17174,1.17211,1.17142,1.17170,1097,11,0
EURUSD,2025.09.08 00:00:00,1.17106,1.17168,1.17085,1.17160,191,40,0
EURUSD,2025.09.08 01:00:00,1.17163,1.17191,1.17030,1.17054,1411,12,0
EURUSD,2025.09.08 02:00:00,1.17054,1.17154,1.17052,1.17117,1730,11,0
EURUSD,2025.09.08 03:00:00,1.17118,1.17126,1.17043,1.17124,2685,11,0
EURUSD,2025.09.08 04:00:00,1.17124,1.17170,1.17069,1.17122,2976,11,0
EURUSD,2025.09.08 05:00:00,1.17123,1.17158,1.17098,1.17145,2364,11,0
EURUSD,2025.09.08 06:00:00,1.17144,1.17152,1.17077,1.17088,1480,11,0
EURUSD,2025.09.08 07:00:00,1.17088,1.17138,1.17056,1.17124,1105,11,0
EURUSD,2025.09.08 08:00:00,1.17124,1.17204,1.17117,1.17145,1715,11,0
EURUSD,2025.09.08 09:00:00,1.17144,1.17272,1.17113,1.17263,3668,11,0
EURUSD,2025.09.08 10:00:00,1.17263,1.17334,1.17199,1.17324,3435,11,0
EURUSD,2025.09.08 11:00:00,1.17324,1.17423,1.17253,1.17308,3195,11,0
EURUSD,2025.09.08 12:00:00,1.17307,1.17310,1.17203,1.17232,2521,11,0
EURUSD,2025.09.08 13:00:00,1.17233,1.17284,1.17194,1.17254,2069,11,0
EURUSD,2025.09.08 14:00:00,1.17253,1.17313,1.17241,1.17286,2485,11,0
EURUSD,2025.09.08 15:00:00,1.17281,1.17409,1.17224,1.17371,3978,11,0
EURUSD,2025.09.08 16:00:00,1.17373,1.17556,1.17359,1.17506,4514,11,0
EURUSD,2025.09.08 17:00:00,1.17506,1.17539,1.17393,1.17448,5158,11,0
EURUSD,2025.09.08 18:00:00,1.17448,1.17517,1.17426,1.17498,3786,11,0
EURUSD,2025.09.08 19:00:00,1.17497,1.17513,1.17345,1.17402,2422,11,0
EURUSD,2025.09.08 20:00:00,1.17400,1.17465,1.17345,1.17391,2182,11,0
EURUSD,2025.09.08 21:00:00,1.17390,1.17621,1.17390,1.17606,1866,11,0
EURUSD,2025.09.08 22:00:00,1.17607,1.17650,1.17590,1.17620,1898,11,0
EURUSD,2025.09.08 23:00:00,1.17620,1.17630,1.17588,1.17622,1274,11,0
EURUSD,2025.09.09 00:00:00,1.17581,1.17608,1.17570,1.17595,743,35,0
EURUSD,2025.09.09 01:00:00,1.17608,1.17645,1.17605,1.17614,588,12,0
EURUSD,2025.09.09 02:00:00,1.17617,1.17723,1.17617,1.17680,1278,11,0
EURUSD,2025.09.09 03:00:00,1.17680,1.17738,1.17650,1.17709,2002,11,0
EURUSD,2025.09.09 04:00:00,1.17709,1.17774,1.17653,1.17746,2245,11,0
EURUSD,2025.09.09 05:00:00,1.17745,1.17763,1.17673,1.17683,1998,11,0
EURUSD,2025.09.09 06:00:00,1.17683,1.17695,1.17628,1.17633,1301,11,0
EURUSD,2025.09.09 07:00:00,1.17633,1.17752,1.17631,1.17723,1060,11,0
EURUSD,2025.09.09 08:00:00,1.17722,1.17795,1.17707,1.17782,1776,11,0
EURUSD,2025.09.09 09:00:00,1.17783,1.17793,1.17557,1.17643,3729,11,0
EURUSD,2025.09.09 10:00:00,1.17643,1.17679,1.17472,1.17521,3807,11,0
EURUSD,2025.09.09 11:00:00,1.17521,1.17617,1.17437,1.17589,5052,11,0
EURUSD,2025.09.09 12:00:00,1.17589,1.17717,1.17589,1.17670,3552,11,0
EURUSD,2025.09.09 13:00:00,1.17669,1.17706,1.17520,1.17535,3481,11,0
EURUSD,2025.09.09 14:00:00,1.17535,1.17539,1.17406,1.17415,2865,11,0
